,0,1,2
379,2019-12-15T00:00:00Z,Successful MEV transaction,3.2204351398143146e-05
380,2021-09-30T00:00:00Z,Successful MEV transaction,0.00607193646835092
381,2021-08-26T00:00:00Z,Failed MEV transaction,0.00010676902905444251
382,2022-08-21T00:00:00Z,Successful MEV transaction,0.0125112663010789
383,2021-11-16T00:00:00Z,Successful MEV transaction,0.006665692934663323
384,2022-05-19T00:00:00Z,Failed MEV transaction,6.942426946063525e-05
385,2020-06-30T00:00:00Z,Successful MEV transaction,0.004302330390853201
386,2022-10-01T00:00:00Z,Failed MEV transaction,0.00033634418187178855
387,2021-04-13T00:00:00Z,Failed MEV transaction,5.538176768112255e-05
388,2021-02-17T00:00:00Z,Successful MEV transaction,0.015755200539446377
389,2022-10-31T00:00:00Z,Failed MEV transaction,0.0002037236084619997
390,2020-01-14T00:00:00Z,Failed MEV transaction,6.92177458532073e-05
391,2022-11-17T00:00:00Z,Successful MEV transaction,0.003933228072302381
392,2021-11-09T00:00:00Z,Successful MEV transaction,0.006296310021694819
393,2020-08-05T00:00:00Z,Failed MEV transaction,0.00015073486135695532
394,2020-05-01T00:00:00Z,Successful MEV transaction,0.00017760649491012457
395,2022-07-17T00:00:00Z,Failed MEV transaction,6.188726372873534e-05
396,2021-02-21T00:00:00Z,Failed MEV transaction,8.795171724207353e-06
397,2020-08-30T00:00:00Z,Failed MEV transaction,8.261429041224523e-05
398,2021-02-20T00:00:00Z,Successful MEV transaction,0.013596584118178252
399,2020-06-02T00:00:00Z,Successful MEV transaction,0.0004898363863425577
400,2020-05-24T00:00:00Z,Successful MEV transaction,0.000199598127724208
401,2020-06-04T00:00:00Z,Successful MEV transaction,0.00048570237272599706
402,2022-07-18T00:00:00Z,Failed MEV transaction,9.158256977072488e-05
403,2021-07-21T00:00:00Z,Failed MEV transaction,4.410876163648483e-05
404,2021-09-19T00:00:00Z,Failed MEV transaction,4.058287010735305e-05
405,2021-01-20T00:00:00Z,Successful MEV transaction,0.016569540119256456
406,2020-11-02T00:00:00Z,Successful MEV transaction,0.013234389013810093
407,2021-11-07T00:00:00Z,Failed MEV transaction,2.9691947953327862e-05
408,2021-08-20T00:00:00Z,Successful MEV transaction,0.011674206422832218
409,2020-10-12T00:00:00Z,Failed MEV transaction,0.0006427110800967705
410,2020-01-15T00:00:00Z,Successful MEV transaction,3.756329385718346e-05
411,2020-12-08T00:00:00Z,Successful MEV transaction,0.022710965170377323
412,2020-10-24T00:00:00Z,Successful MEV transaction,0.017329676352565042
413,2020-06-28T00:00:00Z,Successful MEV transaction,0.006406770714240379
414,2021-09-14T00:00:00Z,Failed MEV transaction,2.0500185773298556e-05
415,2019-12-26T00:00:00Z,Failed MEV transaction,3.739598644519954e-05
416,2022-04-27T00:00:00Z,Successful MEV transaction,0.004821762850835619
417,2022-04-12T00:00:00Z,Successful MEV transaction,0.004286464472234774
418,2022-02-19T00:00:00Z,Successful MEV transaction,0.002601593283664502
419,2021-06-17T00:00:00Z,Successful MEV transaction,0.013414971581052152
420,2021-09-05T00:00:00Z,Failed MEV transaction,1.8288308075722812e-05
421,2021-07-13T00:00:00Z,Failed MEV transaction,8.817073581959534e-05
422,2020-10-04T00:00:00Z,Successful MEV transaction,0.02797488959065164
423,2020-07-08T00:00:00Z,Successful MEV transaction,0.00666513710989625
424,2022-10-07T00:00:00Z,Successful MEV transaction,0.005567823096545912
425,2022-09-03T00:00:00Z,Successful MEV transaction,0.007053249663171545
426,2022-04-14T00:00:00Z,Successful MEV transaction,0.0034063419197337737
427,2022-11-02T00:00:00Z,Successful MEV transaction,0.005675377676783982
428,2022-06-17T00:00:00Z,Failed MEV transaction,3.678296262976295e-05
429,2022-06-01T00:00:00Z,Successful MEV transaction,0.003862354859012058
430,2022-02-16T00:00:00Z,Successful MEV transaction,0.003624497939931696
431,2021-10-16T00:00:00Z,Failed MEV transaction,1.4310824810771415e-05
432,2020-02-27T00:00:00Z,Successful MEV transaction,0.0003760204515583914
433,2022-06-06T00:00:00Z,Failed MEV transaction,1.7486071855895642e-05
434,2021-02-27T00:00:00Z,Successful MEV transaction,0.012934629185400476
435,2021-12-05T00:00:00Z,Failed MEV transaction,6.024302481980554e-05
436,2020-11-08T00:00:00Z,Successful MEV transaction,0.01719827814667261
437,2021-02-18T00:00:00Z,Successful MEV transaction,0.014842305017248002
438,2021-08-04T00:00:00Z,Successful MEV transaction,0.009041857997390025
439,2022-07-07T00:00:00Z,Failed MEV transaction,4.108719348657959e-05
440,2021-03-17T00:00:00Z,Failed MEV transaction,4.9060680402974306e-05
441,2021-06-19T00:00:00Z,Successful MEV transaction,0.012663236537514047
442,2021-01-23T00:00:00Z,Failed MEV transaction,7.893397230370196e-05
443,2021-06-04T00:00:00Z,Failed MEV transaction,0.00010512284170671682
444,2021-06-22T00:00:00Z,Successful MEV transaction,0.0195258960535684
445,2020-04-03T00:00:00Z,Successful MEV transaction,6.608201007480358e-05
446,2022-11-02T00:00:00Z,Failed MEV transaction,0.00013878099669238056
447,2021-03-27T00:00:00Z,Successful MEV transaction,0.01088170795671795
448,2021-10-24T00:00:00Z,Successful MEV transaction,0.007330333019759161
449,2022-04-10T00:00:00Z,Failed MEV transaction,4.461313614302948e-05
450,2022-02-24T00:00:00Z,Failed MEV transaction,6.10725715189946e-05
451,2021-05-12T00:00:00Z,Failed MEV transaction,1.9220674872709226e-05
452,2020-08-09T00:00:00Z,Successful MEV transaction,0.018530499547196728
453,2021-09-26T00:00:00Z,Successful MEV transaction,0.01065825222609302
454,2021-12-12T00:00:00Z,Failed MEV transaction,3.3448407875039864e-05
455,2021-01-21T00:00:00Z,Failed MEV transaction,0.0001391985020429297
456,2022-04-21T00:00:00Z,Successful MEV transaction,0.002943980066615414
457,2020-03-18T00:00:00Z,Successful MEV transaction,0.00011970402253969744
458,2021-12-19T00:00:00Z,Failed MEV transaction,9.285903727953571e-06
459,2021-10-09T00:00:00Z,Successful MEV transaction,0.005208575207614296
460,2021-09-22T00:00:00Z,Failed MEV transaction,1.646096615755494e-05
461,2022-08-10T00:00:00Z,Failed MEV transaction,0.0001324347236627904
462,2022-04-13T00:00:00Z,Failed MEV transaction,7.64338860005377e-05
463,2022-05-13T00:00:00Z,Successful MEV transaction,0.008645774731734439
464,2021-08-31T00:00:00Z,Successful MEV transaction,0.00747206622535868
465,2021-10-04T00:00:00Z,Successful MEV transaction,0.0062421019122560605
466,2020-07-03T00:00:00Z,Failed MEV transaction,8.63442450569621e-06
467,2021-08-28T00:00:00Z,Failed MEV transaction,3.501636399309174e-05
468,2022-04-07T00:00:00Z,Failed MEV transaction,1.4008064600398243e-05
469,2022-06-15T00:00:00Z,Failed MEV transaction,0.0002898377290364366
470,2021-07-18T00:00:00Z,Failed MEV transaction,7.052213086290883e-05
471,2022-09-19T00:00:00Z,Failed MEV transaction,0.00029651174156947397
472,2021-10-07T00:00:00Z,Successful MEV transaction,0.008381593946157975
473,2022-08-25T00:00:00Z,Successful MEV transaction,0.005309772501130713
474,2020-11-04T00:00:00Z,Failed MEV transaction,0.00018507197783693502
475,2022-10-08T00:00:00Z,Successful MEV transaction,0.003022930634122263
476,2022-11-14T00:00:00Z,Failed MEV transaction,0.00011782055426668112
477,2022-03-01T00:00:00Z,Failed MEV transaction,9.800586496416084e-06
478,2021-05-16T00:00:00Z,Failed MEV transaction,5.803995108816794e-05
479,2020-05-17T00:00:00Z,Failed MEV transaction,0.0002181064389799118
480,2022-10-22T00:00:00Z,Failed MEV transaction,0.00014365214743876576
481,2022-11-11T00:00:00Z,Failed MEV transaction,0.00015887775252270645
482,2021-09-25T00:00:00Z,Failed MEV transaction,3.314256991949056e-05
483,2020-01-29T00:00:00Z,Successful MEV transaction,7.718309527131103e-05
484,2019-12-08T00:00:00Z,Successful MEV transaction,0.00013766217107859436
485,2020-03-21T00:00:00Z,Successful MEV transaction,4.718415910128602e-05
486,2020-06-29T00:00:00Z,Successful MEV transaction,0.00643284307783174
487,2020-06-26T00:00:00Z,Successful MEV transaction,0.007330821313505762
488,2022-06-03T00:00:00Z,Successful MEV transaction,0.0022683037555295354
489,2020-03-31T00:00:00Z,Successful MEV transaction,1.0089300172925895e-05
490,2022-01-01T00:00:00Z,Successful MEV transaction,0.003262610874138194
491,2020-03-30T00:00:00Z,Successful MEV transaction,4.507318878237511e-05
492,2021-02-13T00:00:00Z,Successful MEV transaction,0.017867922777847635
493,2022-08-08T00:00:00Z,Successful MEV transaction,0.006321256018978316
494,2022-07-16T00:00:00Z,Failed MEV transaction,9.42174964968742e-05
495,2022-02-21T00:00:00Z,Successful MEV transaction,0.0034579095709796432
496,2020-05-24T00:00:00Z,Failed MEV transaction,1.0659366635936482e-05
497,2021-08-23T00:00:00Z,Failed MEV transaction,2.2914546519709755e-05
498,2021-10-23T00:00:00Z,Failed MEV transaction,2.7820526764729795e-05
499,2020-03-12T00:00:00Z,Successful MEV transaction,0.00981828845030827
500,2021-10-30T00:00:00Z,Failed MEV transaction,6.1015480890122324e-05
501,2020-06-25T00:00:00Z,Successful MEV transaction,0.006747782364316721
502,2020-11-08T00:00:00Z,Failed MEV transaction,0.00015468357085884454
503,2021-03-11T00:00:00Z,Failed MEV transaction,7.303627768764573e-05
504,2022-07-02T00:00:00Z,Successful MEV transaction,0.009393970741033522
505,2021-04-21T00:00:00Z,Successful MEV transaction,0.00795519561891643
506,2022-03-06T00:00:00Z,Successful MEV transaction,0.004131768113418246
507,2020-07-20T00:00:00Z,Successful MEV transaction,0.012059724190010522
508,2022-02-23T00:00:00Z,Successful MEV transaction,0.0028095073259375263
509,2021-10-25T00:00:00Z,Failed MEV transaction,2.244159540382299e-05
510,2021-09-03T00:00:00Z,Successful MEV transaction,0.005634548860234233
511,2021-06-25T00:00:00Z,Failed MEV transaction,5.39339345090838e-05
512,2022-02-01T00:00:00Z,Successful MEV transaction,0.0023964340980508823
513,2020-09-09T00:00:00Z,Successful MEV transaction,0.02398294661463258
514,2021-11-18T00:00:00Z,Successful MEV transaction,0.00686965688618471
515,2020-08-09T00:00:00Z,Failed MEV transaction,0.0007167756812750417
516,2022-07-21T00:00:00Z,Successful MEV transaction,0.006128258737276625
517,2020-08-13T00:00:00Z,Failed MEV transaction,4.472249611989342e-05
518,2020-10-11T00:00:00Z,Failed MEV transaction,0.00037241272624944
519,2021-01-03T00:00:00Z,Failed MEV transaction,8.659420347777345e-05
520,2021-05-01T00:00:00Z,Failed MEV transaction,3.51251737795721e-05
521,2021-11-29T00:00:00Z,Failed MEV transaction,1.486754972000701e-05
522,2022-10-28T00:00:00Z,Failed MEV transaction,9.676125403798363e-05
523,2021-03-15T00:00:00Z,Failed MEV transaction,4.6430374002227484e-05
524,2021-05-11T00:00:00Z,Failed MEV transaction,7.886108427732345e-06
525,2020-04-18T00:00:00Z,Failed MEV transaction,6.943605028323555e-06
526,2022-04-17T00:00:00Z,Failed MEV transaction,6.984139017029056e-05
527,2021-11-10T00:00:00Z,Successful MEV transaction,0.006675485635497664
528,2019-12-16T00:00:00Z,Failed MEV transaction,2.671494071518109e-05
529,2019-12-14T00:00:00Z,Successful MEV transaction,4.83574604307785e-05
530,2020-11-07T00:00:00Z,Successful MEV transaction,0.022873858374981532
531,2020-10-17T00:00:00Z,Failed MEV transaction,0.003213384027512142
532,2020-03-08T00:00:00Z,Successful MEV transaction,0.0007961843849801748
533,2020-07-24T00:00:00Z,Failed MEV transaction,0.000425390023819857
534,2022-08-07T00:00:00Z,Successful MEV transaction,0.0055649946425378564
535,2022-08-05T00:00:00Z,Successful MEV transaction,0.01053490844900259
536,2021-04-01T00:00:00Z,Failed MEV transaction,4.768261344237984e-05
537,2021-03-24T00:00:00Z,Successful MEV transaction,0.013486841166205887
538,2021-03-05T00:00:00Z,Successful MEV transaction,0.014495998002083715
539,2021-12-10T00:00:00Z,Failed MEV transaction,2.019315407005267e-05
540,2020-12-17T00:00:00Z,Failed MEV transaction,0.00019687446333849044
541,2020-11-05T00:00:00Z,Successful MEV transaction,0.01787586210350041
542,2022-03-21T00:00:00Z,Failed MEV transaction,2.778171591554743e-05
543,2022-02-15T00:00:00Z,Successful MEV transaction,0.0029657964519684346
544,2020-09-30T00:00:00Z,Failed MEV transaction,0.0002800827148045218
545,2020-05-19T00:00:00Z,Failed MEV transaction,2.063824828006387e-05
546,2021-08-25T00:00:00Z,Failed MEV transaction,2.900673194822999e-05
547,2021-01-26T00:00:00Z,Failed MEV transaction,0.00010861219558955701
548,2020-06-05T00:00:00Z,Successful MEV transaction,0.0005510543708179182
549,2021-09-22T00:00:00Z,Successful MEV transaction,0.00894936074312726
550,2020-03-24T00:00:00Z,Failed MEV transaction,6.777851693937658e-06
551,2022-06-15T00:00:00Z,Successful MEV transaction,0.0175719128547137
552,2021-10-27T00:00:00Z,Failed MEV transaction,6.78894088222911e-05
553,2021-03-16T00:00:00Z,Successful MEV transaction,0.011011186879974917
554,2022-08-23T00:00:00Z,Successful MEV transaction,0.007308505250789168
555,2020-02-24T00:00:00Z,Successful MEV transaction,7.865607143724514e-05
556,2022-01-11T00:00:00Z,Successful MEV transaction,0.002471456384223508
557,2021-12-01T00:00:00Z,Failed MEV transaction,7.589857635630357e-06
558,2021-06-28T00:00:00Z,Failed MEV transaction,1.6297766985634834e-05
559,2022-05-04T00:00:00Z,Failed MEV transaction,0.0005599536698647815
560,2021-12-18T00:00:00Z,Failed MEV transaction,9.923899878558875e-06
561,2020-02-02T00:00:00Z,Failed MEV transaction,8.419134493195967e-05
562,2021-11-02T00:00:00Z,Successful MEV transaction,0.005881646665999443
563,2022-08-23T00:00:00Z,Failed MEV transaction,0.00019177008717369279
564,2020-04-22T00:00:00Z,Successful MEV transaction,1.0239943662674316e-05
565,2020-04-01T00:00:00Z,Successful MEV transaction,2.0385640187732164e-05
566,2020-12-21T00:00:00Z,Failed MEV transaction,8.15315657440047e-05
567,2022-01-05T00:00:00Z,Failed MEV transaction,1.1139873039866935e-05
568,2021-09-01T00:00:00Z,Successful MEV transaction,0.006840901470366013
569,2022-07-12T00:00:00Z,Successful MEV transaction,0.005632368581278521
570,2021-06-24T00:00:00Z,Successful MEV transaction,0.014224172948711134
571,2020-05-10T00:00:00Z,Successful MEV transaction,0.00021348789079492678
572,2022-07-08T00:00:00Z,Failed MEV transaction,2.472513246298906e-05
573,2020-08-31T00:00:00Z,Failed MEV transaction,0.00013934642469629448
574,2020-12-27T00:00:00Z,Failed MEV transaction,0.00014247230847661235
575,2022-09-14T00:00:00Z,Failed MEV transaction,0.0002931371106245776
576,2021-03-12T00:00:00Z,Successful MEV transaction,0.010352448557029577
577,2021-06-10T00:00:00Z,Failed MEV transaction,6.439646917193036e-05
578,2022-01-28T00:00:00Z,Successful MEV transaction,0.002598874319644688
579,2021-09-09T00:00:00Z,Failed MEV transaction,3.736084109407084e-05
580,2021-04-28T00:00:00Z,Failed MEV transaction,2.9569962875084506e-05
581,2021-03-08T00:00:00Z,Successful MEV transaction,0.012745523990814064
582,2021-12-03T00:00:00Z,Failed MEV transaction,8.452126538945898e-06
583,2020-09-02T00:00:00Z,Failed MEV transaction,5.821071384271252e-05
584,2021-01-28T00:00:00Z,Failed MEV transaction,9.726163414616859e-05
585,2021-04-16T00:00:00Z,Failed MEV transaction,1.843253598775653e-05
586,2021-02-01T00:00:00Z,Failed MEV transaction,5.245964011209295e-05
587,2020-10-14T00:00:00Z,Successful MEV transaction,0.019181297968136606
588,2020-04-02T00:00:00Z,Successful MEV transaction,7.902958290941874e-05
589,2022-03-04T00:00:00Z,Successful MEV transaction,0.004243324207089516
590,2020-06-14T00:00:00Z,Successful MEV transaction,0.0007699472719883327
591,2022-08-03T00:00:00Z,Failed MEV transaction,0.00011556011763830038
592,2021-10-26T00:00:00Z,Successful MEV transaction,0.0062747588201551175
593,2021-03-11T00:00:00Z,Successful MEV transaction,0.013268905548143849
594,2021-05-31T00:00:00Z,Failed MEV transaction,3.471061292173689e-05
595,2021-01-01T00:00:00Z,Successful MEV transaction,0.01525903631361865
596,2022-10-24T00:00:00Z,Failed MEV transaction,0.00011909142236632776
597,2020-08-19T00:00:00Z,Failed MEV transaction,5.783402239608609e-05
598,2020-08-14T00:00:00Z,Failed MEV transaction,0.00019960243722732805
599,2020-09-24T00:00:00Z,Failed MEV transaction,3.9179089078723915e-05
600,2022-06-02T00:00:00Z,Failed MEV transaction,1.917348287999228e-05
601,2022-09-02T00:00:00Z,Successful MEV transaction,0.008076469487552532
602,2020-05-12T00:00:00Z,Successful MEV transaction,0.00025058128500401897
603,2022-03-08T00:00:00Z,Successful MEV transaction,0.0038147566008523925
604,2021-06-30T00:00:00Z,Successful MEV transaction,0.01217447235765658
605,2022-03-31T00:00:00Z,Successful MEV transaction,0.0037087168277908857
606,2022-01-20T00:00:00Z,Successful MEV transaction,0.003138449161586621
607,2021-04-11T00:00:00Z,Failed MEV transaction,9.270354644033563e-05
608,2020-06-20T00:00:00Z,Failed MEV transaction,3.132212342928639e-05
609,2022-05-28T00:00:00Z,Successful MEV transaction,0.006563837680030928
610,2022-05-30T00:00:00Z,Successful MEV transaction,0.0056053068293381615
611,2022-04-06T00:00:00Z,Failed MEV transaction,1.793615734758419e-05
612,2021-05-22T00:00:00Z,Successful MEV transaction,0.023018739859428893
613,2020-10-26T00:00:00Z,Successful MEV transaction,0.017269967693689492
614,2022-04-29T00:00:00Z,Failed MEV transaction,6.746458030892959e-05
615,2020-08-08T00:00:00Z,Successful MEV transaction,0.019162903420073884
616,2020-10-08T00:00:00Z,Failed MEV transaction,0.00588370656029248
617,2021-03-18T00:00:00Z,Successful MEV transaction,0.01240585544779235
618,2022-09-05T00:00:00Z,Failed MEV transaction,0.00019120165863540715
619,2021-03-02T00:00:00Z,Successful MEV transaction,0.012881227947354851
620,2020-11-25T00:00:00Z,Failed MEV transaction,0.00010682031585759511
621,2020-07-06T00:00:00Z,Successful MEV transaction,0.005961124602802151
622,2022-11-08T00:00:00Z,Successful MEV transaction,0.012012013275759176
623,2022-06-30T00:00:00Z,Failed MEV transaction,3.8170276702448154e-05
624,2022-05-31T00:00:00Z,Successful MEV transaction,0.003612237193099338
625,2022-09-14T00:00:00Z,Successful MEV transaction,0.010274670445062556
626,2022-03-26T00:00:00Z,Failed MEV transaction,1.8011172514249547e-05
627,2022-02-27T00:00:00Z,Successful MEV transaction,0.004337907780397408
628,2020-01-20T00:00:00Z,Failed MEV transaction,0.0003751207973284642
629,2021-12-17T00:00:00Z,Successful MEV transaction,0.004415180411665158
630,2022-06-05T00:00:00Z,Failed MEV transaction,2.140681611584864e-06
631,2021-11-14T00:00:00Z,Successful MEV transaction,0.0047992173491244235
632,2022-09-07T00:00:00Z,Failed MEV transaction,0.0001751583090968298
633,2022-06-28T00:00:00Z,Failed MEV transaction,2.151080898647589e-05
634,2020-11-05T00:00:00Z,Failed MEV transaction,9.970605366975992e-05
635,2021-09-06T00:00:00Z,Successful MEV transaction,0.006308285620596224
636,2022-08-22T00:00:00Z,Failed MEV transaction,0.00037171288017909395
637,2021-07-09T00:00:00Z,Successful MEV transaction,0.01009914033373722
638,2021-02-11T00:00:00Z,Successful MEV transaction,0.016983731532041486
639,2020-11-10T00:00:00Z,Failed MEV transaction,0.0001316585123755575
640,2022-03-03T00:00:00Z,Successful MEV transaction,0.002904919364803813
641,2021-09-10T00:00:00Z,Failed MEV transaction,0.00013728308830434095
642,2021-01-24T00:00:00Z,Failed MEV transaction,0.00012422500536155552
643,2022-03-15T00:00:00Z,Failed MEV transaction,3.3179909828009246e-05
644,2021-05-02T00:00:00Z,Failed MEV transaction,3.6957518508258416e-05
645,2022-04-15T00:00:00Z,Failed MEV transaction,3.741385132555128e-05
646,2022-04-08T00:00:00Z,Failed MEV transaction,2.8178925406357626e-05
647,2020-09-19T00:00:00Z,Failed MEV transaction,3.784062222661171e-05
648,2022-06-17T00:00:00Z,Successful MEV transaction,0.006979952028374579
649,2021-10-01T00:00:00Z,Successful MEV transaction,0.006494460512347472
650,2020-01-31T00:00:00Z,Successful MEV transaction,3.3797497415559285e-05
651,2021-10-22T00:00:00Z,Failed MEV transaction,4.4827821397904734e-05
652,2021-10-10T00:00:00Z,Failed MEV transaction,4.948981387784614e-05
653,2020-09-28T00:00:00Z,Successful MEV transaction,0.017568452496522852
654,2020-02-09T00:00:00Z,Successful MEV transaction,2.659715809913537e-05
655,2022-02-27T00:00:00Z,Failed MEV transaction,5.862341989732845e-05
656,2020-09-25T00:00:00Z,Failed MEV transaction,2.604675909701248e-05
657,2020-05-04T00:00:00Z,Successful MEV transaction,0.00013096670752590304
658,2022-02-05T00:00:00Z,Successful MEV transaction,0.003271200510852456
659,2022-01-09T00:00:00Z,Successful MEV transaction,0.0022005119019512416
660,2021-06-17T00:00:00Z,Failed MEV transaction,1.4827735297838859e-05
661,2021-04-12T00:00:00Z,Failed MEV transaction,4.154649589475566e-05
662,2022-10-13T00:00:00Z,Successful MEV transaction,0.007855399346911013
663,2022-06-14T00:00:00Z,Failed MEV transaction,0.0002842202093319825
664,2021-07-27T00:00:00Z,Failed MEV transaction,2.7806720258620854e-05
665,2021-05-21T00:00:00Z,Failed MEV transaction,0.0004051980258222469
666,2021-11-27T00:00:00Z,Failed MEV transaction,2.1572251802245412e-05
667,2022-07-24T00:00:00Z,Successful MEV transaction,0.009722113985229234
668,2021-03-04T00:00:00Z,Failed MEV transaction,4.830542824115413e-05
669,2020-04-05T00:00:00Z,Successful MEV transaction,6.920582671975477e-06
670,2022-10-18T00:00:00Z,Failed MEV transaction,0.00012794600255238556
671,2021-12-21T00:00:00Z,Successful MEV transaction,0.0045434037032086455
672,2022-03-29T00:00:00Z,Successful MEV transaction,0.004520598411914545
673,2022-10-29T00:00:00Z,Failed MEV transaction,0.0002273830613092758
674,2021-11-23T00:00:00Z,Successful MEV transaction,0.006428166345180215
675,2020-07-05T00:00:00Z,Failed MEV transaction,0.00013078902150680773
676,2020-09-25T00:00:00Z,Successful MEV transaction,0.022610587192897772
677,2021-12-22T00:00:00Z,Successful MEV transaction,0.004700407203870048
678,2022-05-17T00:00:00Z,Failed MEV transaction,7.045507738032539e-05
679,2022-01-07T00:00:00Z,Successful MEV transaction,0.00592959380966477
680,2020-07-18T00:00:00Z,Successful MEV transaction,0.012040299363186253
681,2022-01-31T00:00:00Z,Failed MEV transaction,1.8670944508906388e-05
682,2020-04-27T00:00:00Z,Successful MEV transaction,5.0207207591158594e-05
683,2020-07-29T00:00:00Z,Failed MEV transaction,7.672517368613524e-05
684,2021-10-18T00:00:00Z,Successful MEV transaction,0.006298150111406203
685,2021-03-10T00:00:00Z,Successful MEV transaction,0.012306464369861972
686,2020-10-29T00:00:00Z,Successful MEV transaction,0.014561756043599345
687,2021-11-17T00:00:00Z,Successful MEV transaction,0.005797923271957888
688,2020-01-03T00:00:00Z,Successful MEV transaction,3.7496473175641635e-05
689,2020-11-12T00:00:00Z,Failed MEV transaction,0.0003299932773683083
690,2021-12-28T00:00:00Z,Failed MEV transaction,1.2735464989144349e-05
691,2020-07-10T00:00:00Z,Failed MEV transaction,3.1039382768308564e-05
692,2021-06-26T00:00:00Z,Failed MEV transaction,8.520875027632829e-05
693,2022-10-15T00:00:00Z,Successful MEV transaction,0.0031710423600398016
694,2022-10-04T00:00:00Z,Successful MEV transaction,0.0055476891746805874
695,2022-05-22T00:00:00Z,Successful MEV transaction,0.005348230343255814
696,2021-09-16T00:00:00Z,Failed MEV transaction,8.757941386684418e-05
697,2022-04-24T00:00:00Z,Successful MEV transaction,0.0020634456930697033
698,2021-02-14T00:00:00Z,Successful MEV transaction,0.01661375000466788
699,2020-04-14T00:00:00Z,Failed MEV transaction,5.629590457409556e-05
700,2021-01-11T00:00:00Z,Failed MEV transaction,0.0003422284610158386
701,2021-09-06T00:00:00Z,Failed MEV transaction,7.597330849474403e-05
702,2020-09-07T00:00:00Z,Successful MEV transaction,0.019273070186740376
703,2020-10-17T00:00:00Z,Successful MEV transaction,0.024700728065108823
704,2022-01-17T00:00:00Z,Failed MEV transaction,1.2395023487415679e-05
705,2022-04-09T00:00:00Z,Failed MEV transaction,1.930195947534984e-05
706,2022-08-09T00:00:00Z,Failed MEV transaction,0.00011015196127833248
707,2020-11-04T00:00:00Z,Successful MEV transaction,0.017838047875429697
708,2021-02-09T00:00:00Z,Failed MEV transaction,3.9909620361245637e-05
709,2022-11-10T00:00:00Z,Successful MEV transaction,0.014991001377759001
710,2022-01-03T00:00:00Z,Successful MEV transaction,0.0033242855988645675
711,2020-05-02T00:00:00Z,Failed MEV transaction,4.791224373606509e-06
712,2020-05-11T00:00:00Z,Successful MEV transaction,0.0001941811613689458
713,2019-12-18T00:00:00Z,Successful MEV transaction,0.0003220335318738544
714,2020-09-06T00:00:00Z,Successful MEV transaction,0.02180926832101729
715,2020-06-23T00:00:00Z,Successful MEV transaction,0.00494393658140993
716,2020-08-27T00:00:00Z,Failed MEV transaction,5.510695219142702e-05
717,2022-05-01T00:00:00Z,Failed MEV transaction,5.197825396862659e-05
718,2021-07-22T00:00:00Z,Successful MEV transaction,0.009542924533069791
719,2020-09-11T00:00:00Z,Successful MEV transaction,0.023376607956556036
720,2022-01-15T00:00:00Z,Failed MEV transaction,2.912992635640116e-06
721,2021-09-23T00:00:00Z,Successful MEV transaction,0.006690219839164516
722,2021-09-08T00:00:00Z,Failed MEV transaction,2.9998792201233408e-05
723,2021-11-15T00:00:00Z,Successful MEV transaction,0.005059161277560712
724,2020-11-22T00:00:00Z,Successful MEV transaction,0.017429397924589238
725,2021-12-19T00:00:00Z,Successful MEV transaction,0.0045139208150187455
726,2022-04-25T00:00:00Z,Failed MEV transaction,0.00011301912294137818
727,2021-11-20T00:00:00Z,Failed MEV transaction,4.157768850608929e-05
728,2021-10-07T00:00:00Z,Failed MEV transaction,4.074814745998854e-05
729,2020-10-25T00:00:00Z,Failed MEV transaction,0.0010026705360252225
730,2022-07-03T00:00:00Z,Successful MEV transaction,0.008144971643692843
731,2022-05-16T00:00:00Z,Successful MEV transaction,0.006937071214662075
732,2021-02-02T00:00:00Z,Failed MEV transaction,5.8336221473869624e-05
733,2022-06-24T00:00:00Z,Failed MEV transaction,1.543273782211148e-05
734,2022-06-19T00:00:00Z,Failed MEV transaction,0.00020084262837630993
735,2021-06-13T00:00:00Z,Successful MEV transaction,0.017221270445046555
736,2020-07-13T00:00:00Z,Successful MEV transaction,0.008127351987060678
737,2022-11-25T00:00:00Z,Failed MEV transaction,8.450268561249371e-05
738,2022-10-21T00:00:00Z,Failed MEV transaction,0.00028654304527313214
739,2022-02-22T00:00:00Z,Failed MEV transaction,3.861808293596065e-05
740,2020-12-18T00:00:00Z,Failed MEV transaction,0.00014903610139334277
741,2020-11-07T00:00:00Z,Failed MEV transaction,0.0012980619105752357
742,2022-06-13T00:00:00Z,Successful MEV transaction,0.02048203679205426
743,2021-07-28T00:00:00Z,Failed MEV transaction,1.6685928839161896e-05
744,2020-09-09T00:00:00Z,Failed MEV transaction,0.00019177928379986796
745,2020-08-11T00:00:00Z,Failed MEV transaction,7.104609549166122e-05
746,2022-05-19T00:00:00Z,Successful MEV transaction,0.00851267648426691
747,2021-01-23T00:00:00Z,Successful MEV transaction,0.019683083699321584
748,2022-07-29T00:00:00Z,Failed MEV transaction,0.00015302191097144735
749,2020-01-25T00:00:00Z,Successful MEV transaction,3.944980566601105e-05
750,2020-10-28T00:00:00Z,Failed MEV transaction,0.00023351306067297207
751,2022-06-21T00:00:00Z,Failed MEV transaction,7.424033634992795e-05
752,2020-06-27T00:00:00Z,Successful MEV transaction,0.007355854824401048
753,2022-07-05T00:00:00Z,Successful MEV transaction,0.005774907242128719
754,2020-03-24T00:00:00Z,Successful MEV transaction,0.00013757718088937425
